open,high,low,close,barSize,date
135.515,135.5475,135.4925,135.5325,MIN_15,2015-02-18 22:00:00
135.5325,135.5375,135.4675,135.5025,MIN_15,2015-02-18 22:15:00
135.5025,135.5075,135.4825,135.49,MIN_15,2015-02-18 22:30:00
135.49,135.5375,135.4775,135.5275,MIN_15,2015-02-18 22:45:00
135.5275,135.6225,135.5025,135.5975,MIN_15,2015-02-18 23:00:00
135.5975,135.605,135.5275,135.54,MIN_15,2015-02-18 23:15:00
135.54,135.6275,135.485,135.525,MIN_15,2015-02-18 23:30:00
135.525,135.5375,135.43,135.4325,MIN_15,2015-02-18 23:45:00
135.4325,135.55,135.4225,135.535,MIN_15,2015-02-19 00:00:00
135.535,135.7275,135.53,135.6875,MIN_15,2015-02-19 00:15:00
135.6875,135.7975,135.67,135.7675,MIN_15,2015-02-19 00:30:00
135.7675,135.785,135.6525,135.7175,MIN_15,2015-02-19 00:45:00
135.7175,135.9475,135.7075,135.7775,MIN_15,2015-02-19 01:00:00
135.7775,135.815,135.7175,135.745,MIN_15,2015-02-19 01:15:00
135.745,135.8025,135.61,135.6275,MIN_15,2015-02-19 01:30:00
135.6275,135.655,135.4625,135.4675,MIN_15,2015-02-19 01:45:00
135.4675,135.4975,135.3475,135.4025,MIN_15,2015-02-19 02:00:00
135.4025,135.5775,135.3875,135.4925,MIN_15,2015-02-19 02:15:00
135.4925,135.5675,135.475,135.5375,MIN_15,2015-02-19 02:30:00
135.5375,135.5425,135.455,135.5125,MIN_15,2015-02-19 02:45:00
135.5125,135.5825,135.4525,135.5225,MIN_15,2015-02-19 03:00:00
135.5225,135.5275,135.3875,135.4275,MIN_15,2015-02-19 03:15:00
135.4275,135.5475,135.4225,135.4875,MIN_15,2015-02-19 03:30:00
135.4875,135.625,135.4625,135.5725,MIN_15,2015-02-19 03:45:00
135.5725,135.6975,135.185,135.275,MIN_15,2015-02-19 04:00:00
135.275,135.305,135.0725,135.115,MIN_15,2015-02-19 04:15:00
135.115,135.3,134.95,135.2675,MIN_15,2015-02-19 04:30:00
135.2675,135.405,135.255,135.3625,MIN_15,2015-02-19 04:45:00
135.3625,135.53,135.3425,135.51,MIN_15,2015-02-19 05:00:00
135.51,135.555,135.44,135.4825,MIN_15,2015-02-19 05:15:00
135.4825,135.6275,135.4475,135.5125,MIN_15,2015-02-19 05:30:00
135.5125,135.5225,135.4075,135.4375,MIN_15,2015-02-19 05:45:00
135.4375,135.46,135.385,135.4225,MIN_15,2015-02-19 06:00:00
135.4225,135.5775,135.4025,135.4725,MIN_15,2015-02-19 06:15:00
135.4725,135.535,135.43,135.45,MIN_15,2015-02-19 06:30:00
135.45,135.4675,135.265,135.3325,MIN_15,2015-02-19 06:45:00
135.3325,135.4325,135.235,135.4275,MIN_15,2015-02-19 07:00:00
135.4275,135.465,135.3875,135.4175,MIN_15,2015-02-19 07:15:00
135.4175,135.5875,135.4125,135.55,MIN_15,2015-02-19 07:30:00
135.55,135.575,135.455,135.5225,MIN_15,2015-02-19 07:45:00
135.5225,135.5775,135.4025,135.4325,MIN_15,2015-02-19 08:00:00
135.4325,135.5375,135.4275,135.4425,MIN_15,2015-02-19 08:15:00
135.4425,135.455,135.3325,135.3475,MIN_15,2015-02-19 08:30:00
135.3475,135.405,135.32,135.3875,MIN_15,2015-02-19 08:45:00
135.3875,135.42,135.24,135.2625,MIN_15,2015-02-19 09:00:00
135.2625,135.2825,135.1675,135.1725,MIN_15,2015-02-19 09:15:00
135.1725,135.1975,135.0775,135.165,MIN_15,2015-02-19 09:30:00
135.165,135.3125,135.165,135.2625,MIN_15,2015-02-19 09:45:00
135.2625,135.285,135.2175,135.2775,MIN_15,2015-02-19 10:00:00
135.2775,135.2775,135.205,135.245,MIN_15,2015-02-19 10:15:00
135.245,135.3225,135.215,135.31,MIN_15,2015-02-19 10:30:00
135.31,135.315,135.2475,135.25,MIN_15,2015-02-19 10:45:00
135.25,135.32,135.2475,135.27,MIN_15,2015-02-19 11:00:00
135.27,135.27,135.165,135.175,MIN_15,2015-02-19 11:15:00
135.175,135.225,135.1575,135.175,MIN_15,2015-02-19 11:30:00
135.175,135.25,135.125,135.22,MIN_15,2015-02-19 11:45:00
135.22,135.245,135.185,135.21,MIN_15,2015-02-19 12:00:00
135.21,135.2325,135.165,135.1825,MIN_15,2015-02-19 12:15:00
135.1825,135.23,135.18,135.1925,MIN_15,2015-02-19 12:30:00
135.1925,135.1975,135.1325,135.1525,MIN_15,2015-02-19 12:45:00
135.1525,135.2175,135.14,135.2,MIN_15,2015-02-19 13:00:00
135.2,135.215,135.165,135.195,MIN_15,2015-02-19 13:15:00
135.195,135.2325,135.125,135.175,MIN_15,2015-02-19 13:30:00
135.175,135.2325,135.1625,135.225,MIN_15,2015-02-19 13:45:00
135.2325,135.2675,135.215,135.22,MIN_15,2015-02-19 14:15:00
135.22,135.2625,135.2175,135.2325,MIN_15,2015-02-19 14:30:00
135.2325,135.3225,135.2325,135.265,MIN_15,2015-02-19 14:45:00
135.265,135.3275,135.2425,135.295,MIN_15,2015-02-19 15:00:00
135.295,135.3125,135.2425,135.3,MIN_15,2015-02-19 15:15:00
135.3,135.3475,135.2475,135.265,MIN_15,2015-02-19 15:30:00
135.265,135.275,135.2325,135.235,MIN_15,2015-02-19 15:45:00
135.235,135.285,135.22,135.265,MIN_15,2015-02-19 16:00:00
135.265,135.3,135.195,135.2,MIN_15,2015-02-19 16:15:00
135.2,135.265,135.1975,135.24,MIN_15,2015-02-19 16:30:00
135.24,135.3125,135.2225,135.29,MIN_15,2015-02-19 16:45:00
135.29,135.3375,135.275,135.3025,MIN_15,2015-02-19 17:00:00
135.3025,135.3025,135.2175,135.2175,MIN_15,2015-02-19 17:15:00
135.2175,135.24,135.1425,135.235,MIN_15,2015-02-19 17:30:00
135.235,135.235,135.135,135.225,MIN_15,2015-02-19 17:45:00
135.225,135.23,135.1575,135.215,MIN_15,2015-02-19 18:00:00
135.215,135.225,135.185,135.205,MIN_15,2015-02-19 18:15:00
135.205,135.2325,135.2,135.21,MIN_15,2015-02-19 18:30:00
135.21,135.22,135.1925,135.2125,MIN_15,2015-02-19 18:45:00
135.2125,135.23,135.185,135.2275,MIN_15,2015-02-19 19:00:00
135.2275,135.235,135.195,135.2,MIN_15,2015-02-19 19:15:00
135.2,135.205,135.135,135.1375,MIN_15,2015-02-19 19:30:00
135.1375,135.145,135.105,135.135,MIN_15,2015-02-19 19:45:00
135.135,135.1575,135.12,135.1275,MIN_15,2015-02-19 20:00:00
135.1275,135.16,135.1225,135.15,MIN_15,2015-02-19 20:15:00
135.15,135.15,135.12,135.145,MIN_15,2015-02-19 20:30:00
135.145,135.15,135.1025,135.1325,MIN_15,2015-02-19 20:45:00
135.1325,135.155,135.1125,135.1125,MIN_15,2015-02-19 21:00:00
135.1125,135.14,135.11,135.125,MIN_15,2015-02-19 21:15:00
135.125,135.15,135.125,135.135,MIN_15,2015-02-19 21:30:00
135.135,135.1425,135.0875,135.135,MIN_15,2015-02-19 21:45:00
135.135,135.1425,135.0975,135.1325,MIN_15,2015-02-19 22:00:00
135.1325,135.1425,135.015,135.035,MIN_15,2015-02-19 22:15:00
135.035,135.105,135.025,135.0825,MIN_15,2015-02-19 22:30:00
135.0825,135.1025,135.0575,135.0875,MIN_15,2015-02-19 22:45:00
135.0875,135.0875,134.8125,134.8575,MIN_15,2015-02-19 23:00:00
134.8575,134.8825,134.795,134.865,MIN_15,2015-02-19 23:15:00
134.865,135.05,134.8425,135.0,MIN_15,2015-02-19 23:30:00
135.0,135.0275,134.93,134.9375,MIN_15,2015-02-19 23:45:00
134.9375,134.9875,134.52,134.5875,MIN_15,2015-02-20 00:00:00
134.5875,134.6025,134.4425,134.4875,MIN_15,2015-02-20 00:15:00
134.4875,134.6025,134.4025,134.55,MIN_15,2015-02-20 00:30:00
134.55,134.5725,134.33,134.3875,MIN_15,2015-02-20 00:45:00
134.3875,134.41,134.0975,134.22,MIN_15,2015-02-20 01:00:00
134.22,134.345,134.1875,134.27,MIN_15,2015-02-20 01:15:00
134.27,134.4425,134.1525,134.4375,MIN_15,2015-02-20 01:30:00
134.4375,134.4975,134.4125,134.445,MIN_15,2015-02-20 01:45:00
134.445,134.7325,134.4075,134.625,MIN_15,2015-02-20 02:00:00
134.625,134.6375,134.5625,134.6125,MIN_15,2015-02-20 02:15:00
134.6125,134.62,134.4675,134.5125,MIN_15,2015-02-20 02:30:00
134.5125,134.675,134.5075,134.5525,MIN_15,2015-02-20 02:45:00
134.5525,134.5625,134.3775,134.4375,MIN_15,2015-02-20 03:00:00
134.4375,134.5175,134.405,134.48,MIN_15,2015-02-20 03:15:00
134.48,134.4975,134.32,134.4875,MIN_15,2015-02-20 03:30:00
134.4875,134.56,134.4125,134.4475,MIN_15,2015-02-20 03:45:00
134.4475,134.66,134.145,134.3975,MIN_15,2015-02-20 04:00:00
134.3975,134.42,134.12,134.2875,MIN_15,2015-02-20 04:15:00
134.2875,134.36,134.2125,134.28,MIN_15,2015-02-20 04:30:00
134.28,134.325,134.08,134.1375,MIN_15,2015-02-20 04:45:00
134.1375,134.1525,133.8875,133.9,MIN_15,2015-02-20 05:00:00
133.9,133.9425,133.685,133.745,MIN_15,2015-02-20 05:15:00
133.745,134.05,133.6675,133.88,MIN_15,2015-02-20 05:30:00
133.88,134.13,133.845,134.065,MIN_15,2015-02-20 05:45:00
134.065,134.065,133.7775,133.7975,MIN_15,2015-02-20 06:00:00
133.7975,133.9775,133.795,133.795,MIN_15,2015-02-20 06:15:00
133.795,133.9175,133.68,133.7825,MIN_15,2015-02-20 06:30:00
133.7825,133.7875,133.565,133.63,MIN_15,2015-02-20 06:45:00
133.63,133.8675,133.555,133.8525,MIN_15,2015-02-20 07:00:00
133.8525,134.4875,133.81,134.2675,MIN_15,2015-02-20 07:15:00
134.2675,134.76,134.2025,134.7225,MIN_15,2015-02-20 07:30:00
134.7225,135.135,134.7225,135.0025,MIN_15,2015-02-20 07:45:00
135.0025,135.0425,134.7475,134.8,MIN_15,2015-02-20 08:00:00
134.8,134.8925,134.7525,134.8175,MIN_15,2015-02-20 08:15:00
134.8175,134.9275,134.81,134.915,MIN_15,2015-02-20 08:30:00
134.915,134.975,134.83,134.95,MIN_15,2015-02-20 08:45:00
134.95,134.965,134.7975,134.8425,MIN_15,2015-02-20 09:00:00
134.8425,134.905,134.82,134.8575,MIN_15,2015-02-20 09:15:00
134.8575,135.815,134.6525,135.3025,MIN_15,2015-02-20 09:30:00
135.3025,135.5075,135.215,135.3125,MIN_15,2015-02-20 09:45:00
135.3125,135.565,135.2825,135.495,MIN_15,2015-02-20 10:00:00
135.495,135.7,135.4175,135.575,MIN_15,2015-02-20 10:15:00
135.575,135.675,135.4775,135.6225,MIN_15,2015-02-20 10:30:00
135.6225,135.6225,135.4725,135.54,MIN_15,2015-02-20 10:45:00
135.54,135.595,135.5,135.53,MIN_15,2015-02-20 11:00:00
135.53,135.7575,135.5275,135.705,MIN_15,2015-02-20 11:15:00
135.705,135.815,135.6625,135.7,MIN_15,2015-02-20 11:30:00
135.7,135.7875,135.565,135.695,MIN_15,2015-02-20 11:45:00
135.695,135.905,135.635,135.7,MIN_15,2015-02-20 12:00:00
135.7,135.7225,135.43,135.4525,MIN_15,2015-02-20 12:15:00
135.4525,135.5,135.355,135.4925,MIN_15,2015-02-20 12:30:00
135.4925,135.52,135.3375,135.4625,MIN_15,2015-02-20 12:45:00
135.4625,135.5575,135.45,135.48,MIN_15,2015-02-20 13:00:00
135.48,135.4875,135.3975,135.475,MIN_15,2015-02-20 13:15:00
135.475,135.545,135.44,135.455,MIN_15,2015-02-20 13:30:00
135.455,135.5425,135.375,135.5425,MIN_15,2015-02-20 13:45:00
135.5725,135.635,135.5625,135.585,MIN_15,2015-02-22 14:15:00
135.585,135.585,135.5,135.5225,MIN_15,2015-02-22 14:30:00
135.5225,135.555,135.5,135.5125,MIN_15,2015-02-22 14:45:00
135.5125,135.5525,135.4575,135.5225,MIN_15,2015-02-22 15:00:00
135.5225,135.5425,135.5025,135.5225,MIN_15,2015-02-22 15:15:00
135.5225,135.5675,135.4775,135.56,MIN_15,2015-02-22 15:30:00
135.56,135.5725,135.51,135.515,MIN_15,2015-02-22 15:45:00
135.515,135.515,135.3875,135.41,MIN_15,2015-02-22 16:00:00
135.41,135.42,135.3175,135.37,MIN_15,2015-02-22 16:15:00
135.37,135.4225,135.3525,135.3875,MIN_15,2015-02-22 16:30:00
135.3875,135.4675,135.3575,135.395,MIN_15,2015-02-22 16:45:00
135.395,135.47,135.39,135.46,MIN_15,2015-02-22 17:00:00
135.46,135.5025,135.4375,135.4925,MIN_15,2015-02-22 17:15:00
135.4925,135.5125,135.4875,135.5,MIN_15,2015-02-22 17:30:00
135.5,135.51,135.4575,135.4925,MIN_15,2015-02-22 17:45:00
135.4925,135.605,135.4925,135.5675,MIN_15,2015-02-22 18:00:00
135.5675,135.6225,135.555,135.605,MIN_15,2015-02-22 18:15:00
135.605,135.6125,135.55,135.55,MIN_15,2015-02-22 18:30:00
135.55,135.615,135.525,135.5375,MIN_15,2015-02-22 18:45:00
135.5375,135.575,135.505,135.5425,MIN_15,2015-02-22 19:00:00
135.5425,135.5625,135.54,135.555,MIN_15,2015-02-22 19:15:00
135.555,135.56,135.44,135.46,MIN_15,2015-02-22 19:30:00
135.46,135.495,135.435,135.4475,MIN_15,2015-02-22 19:45:00
135.4475,135.465,135.3925,135.4,MIN_15,2015-02-22 20:00:00
135.4,135.44,135.3775,135.44,MIN_15,2015-02-22 20:15:00
135.44,135.445,135.4,135.415,MIN_15,2015-02-22 20:30:00
135.415,135.415,135.32,135.335,MIN_15,2015-02-22 20:45:00
135.335,135.355,135.295,135.3,MIN_15,2015-02-22 21:00:00
135.3,135.3175,135.2725,135.2875,MIN_15,2015-02-22 21:15:00
135.2875,135.325,135.28,135.32,MIN_15,2015-02-22 21:30:00
135.32,135.4075,135.3025,135.4025,MIN_15,2015-02-22 21:45:00
135.4025,135.4025,135.3425,135.3575,MIN_15,2015-02-22 22:00:00
135.3575,135.4175,135.3525,135.355,MIN_15,2015-02-22 22:15:00
135.355,135.3775,135.2975,135.3,MIN_15,2015-02-22 22:30:00
135.3,135.365,135.2975,135.3575,MIN_15,2015-02-22 22:45:00
135.3575,135.395,135.2925,135.3025,MIN_15,2015-02-22 23:00:00
135.3025,135.355,135.245,135.2825,MIN_15,2015-02-22 23:15:00
135.2825,135.41,135.2175,135.4025,MIN_15,2015-02-22 23:30:00
135.4025,135.465,135.33,135.39,MIN_15,2015-02-22 23:45:00
135.39,135.4375,135.3175,135.3325,MIN_15,2015-02-23 00:00:00
135.3325,135.3625,135.1,135.1775,MIN_15,2015-02-23 00:15:00
135.1775,135.2475,135.1275,135.195,MIN_15,2015-02-23 00:30:00
135.195,135.3325,135.1575,135.3325,MIN_15,2015-02-23 00:45:00
135.3325,135.35,134.9425,135.0975,MIN_15,2015-02-23 01:00:00
135.0975,135.17,135.0675,135.1125,MIN_15,2015-02-23 01:15:00
135.1125,135.1125,134.9325,135.045,MIN_15,2015-02-23 01:30:00
135.045,135.0525,134.865,134.9025,MIN_15,2015-02-23 01:45:00
134.9025,134.9325,134.795,134.8,MIN_15,2015-02-23 02:00:00
134.8,134.8425,134.715,134.775,MIN_15,2015-02-23 02:15:00
134.775,134.775,134.5675,134.6575,MIN_15,2015-02-23 02:30:00
134.6575,134.71,134.6025,134.61,MIN_15,2015-02-23 02:45:00
134.61,134.74,134.5475,134.735,MIN_15,2015-02-23 03:00:00
134.735,134.7375,134.605,134.6425,MIN_15,2015-02-23 03:15:00
134.6425,134.6625,134.5225,134.635,MIN_15,2015-02-23 03:30:00
134.635,134.6975,134.5775,134.695,MIN_15,2015-02-23 03:45:00
134.695,134.7375,134.635,134.7175,MIN_15,2015-02-23 04:00:00
134.7175,134.805,134.6525,134.8025,MIN_15,2015-02-23 04:15:00
134.8025,134.805,134.735,134.7475,MIN_15,2015-02-23 04:30:00
134.7475,134.7775,134.5925,134.5925,MIN_15,2015-02-23 04:45:00
134.5925,134.6125,134.4775,134.5075,MIN_15,2015-02-23 05:00:00
134.5075,134.5775,134.4475,134.5525,MIN_15,2015-02-23 05:15:00
134.5525,134.625,134.4825,134.615,MIN_15,2015-02-23 05:30:00
134.615,134.6175,134.505,134.6025,MIN_15,2015-02-23 05:45:00
134.6025,134.6525,134.505,134.6075,MIN_15,2015-02-23 06:00:00
134.6075,134.7075,134.5925,134.6875,MIN_15,2015-02-23 06:15:00
134.6875,134.74,134.645,134.67,MIN_15,2015-02-23 06:30:00
134.67,134.73,134.6125,134.7275,MIN_15,2015-02-23 06:45:00
134.7275,134.805,134.685,134.765,MIN_15,2015-02-23 07:00:00
134.765,134.7975,134.7125,134.7775,MIN_15,2015-02-23 07:15:00
134.7775,134.87,134.775,134.855,MIN_15,2015-02-23 07:30:00
134.855,135.05,134.8375,135.0075,MIN_15,2015-02-23 07:45:00
135.0075,135.07,134.8975,134.905,MIN_15,2015-02-23 08:00:00
134.905,135.005,134.9025,134.9475,MIN_15,2015-02-23 08:15:00
134.9475,135.0125,134.7625,134.8075,MIN_15,2015-02-23 08:30:00
134.8075,134.895,134.795,134.8775,MIN_15,2015-02-23 08:45:00
134.8775,134.8975,134.8225,134.8275,MIN_15,2015-02-23 09:00:00
134.8275,134.84,134.78,134.8025,MIN_15,2015-02-23 09:15:00
134.8025,134.8125,134.6625,134.6825,MIN_15,2015-02-23 09:30:00
134.6825,134.7275,134.5975,134.7275,MIN_15,2015-02-23 09:45:00
134.7275,134.7625,134.685,134.76,MIN_15,2015-02-23 10:00:00
134.76,134.9075,134.74,134.9,MIN_15,2015-02-23 10:15:00
134.9,135.0275,134.895,134.99,MIN_15,2015-02-23 10:30:00
134.99,135.0125,134.92,134.9925,MIN_15,2015-02-23 10:45:00
134.9925,134.995,134.8875,134.915,MIN_15,2015-02-23 11:00:00
134.915,134.995,134.91,134.97,MIN_15,2015-02-23 11:15:00
134.97,134.97,134.7725,134.7925,MIN_15,2015-02-23 11:30:00
134.7925,134.8125,134.7225,134.73,MIN_15,2015-02-23 11:45:00
134.73,134.7625,134.68,134.7475,MIN_15,2015-02-23 12:00:00
134.7475,134.75,134.6675,134.695,MIN_15,2015-02-23 12:15:00
134.695,134.715,134.6775,134.7075,MIN_15,2015-02-23 12:30:00
134.7075,134.715,134.6025,134.6675,MIN_15,2015-02-23 12:45:00
134.6675,134.675,134.6175,134.6425,MIN_15,2015-02-23 13:00:00
134.6425,134.655,134.6075,134.6075,MIN_15,2015-02-23 13:15:00
134.6075,134.6575,134.5825,134.6375,MIN_15,2015-02-23 13:30:00
134.6375,134.6725,134.5875,134.6675,MIN_15,2015-02-23 13:45:00
134.6425,134.725,134.6425,134.7,MIN_15,2015-02-23 14:15:00
134.7,134.7125,134.6625,134.7025,MIN_15,2015-02-23 14:30:00
134.7025,134.745,134.6925,134.705,MIN_15,2015-02-23 14:45:00
134.705,134.7525,134.6975,134.7475,MIN_15,2015-02-23 15:00:00
134.7475,134.8575,134.7375,134.805,MIN_15,2015-02-23 15:15:00
134.805,134.82,134.7625,134.78,MIN_15,2015-02-23 15:30:00
134.78,134.805,134.755,134.77,MIN_15,2015-02-23 15:45:00
134.77,134.785,134.7325,134.755,MIN_15,2015-02-23 16:00:00
134.755,134.8275,134.735,134.825,MIN_15,2015-02-23 16:15:00
134.825,134.85,134.7725,134.81,MIN_15,2015-02-23 16:30:00
134.81,134.845,134.7925,134.805,MIN_15,2015-02-23 16:45:00
134.805,134.845,134.7525,134.845,MIN_15,2015-02-23 17:00:00
134.845,134.8725,134.835,134.8475,MIN_15,2015-02-23 17:15:00
134.8475,134.875,134.825,134.8475,MIN_15,2015-02-23 17:30:00
134.8475,134.9125,134.8225,134.91,MIN_15,2015-02-23 17:45:00
134.91,134.9125,134.84,134.845,MIN_15,2015-02-23 18:00:00
134.845,134.91,134.84,134.875,MIN_15,2015-02-23 18:15:00
134.875,134.9725,134.865,134.9525,MIN_15,2015-02-23 18:30:00
134.9525,134.9575,134.8575,134.885,MIN_15,2015-02-23 18:45:00
134.885,134.9425,134.885,134.9375,MIN_15,2015-02-23 19:00:00
134.9375,134.9825,134.9125,134.935,MIN_15,2015-02-23 19:15:00
134.935,134.985,134.935,134.9675,MIN_15,2015-02-23 19:30:00
134.9675,134.97,134.925,134.945,MIN_15,2015-02-23 19:45:00
134.945,134.9525,134.91,134.9325,MIN_15,2015-02-23 20:00:00
134.9325,134.9875,134.9175,134.9675,MIN_15,2015-02-23 20:15:00
134.9675,135.0475,134.9575,135.0025,MIN_15,2015-02-23 20:30:00
135.0025,135.025,134.98,135.01,MIN_15,2015-02-23 20:45:00
135.01,135.02,134.925,134.9275,MIN_15,2015-02-23 21:00:00
134.9275,134.9775,134.925,134.965,MIN_15,2015-02-23 21:15:00
134.965,135.0275,134.9625,134.9875,MIN_15,2015-02-23 21:30:00
134.9875,135.01,134.9275,134.96,MIN_15,2015-02-23 21:45:00
134.96,134.98,134.8925,134.92,MIN_15,2015-02-23 22:00:00
134.92,134.9525,134.895,134.9475,MIN_15,2015-02-23 22:15:00
134.9475,135.1975,134.93,135.1625,MIN_15,2015-02-23 22:30:00
135.1625,135.2025,135.1275,135.1275,MIN_15,2015-02-23 22:45:00
135.1275,135.1375,135.0425,135.0625,MIN_15,2015-02-23 23:00:00
135.0625,135.18,135.0625,135.1425,MIN_15,2015-02-23 23:15:00
135.1425,135.1525,135.065,135.11,MIN_15,2015-02-23 23:30:00
135.11,135.125,134.9975,135.1075,MIN_15,2015-02-23 23:45:00
135.1075,135.1675,135.0225,135.0925,MIN_15,2015-02-24 00:00:00
135.0925,135.1,134.9775,135.035,MIN_15,2015-02-24 00:15:00
135.035,135.165,135.0075,135.105,MIN_15,2015-02-24 00:30:00
135.105,135.12,135.05,135.05,MIN_15,2015-02-24 00:45:00
135.05,135.14,135.005,135.035,MIN_15,2015-02-24 01:00:00
135.035,135.22,135.015,135.2025,MIN_15,2015-02-24 01:15:00
135.2025,135.205,135.075,135.16,MIN_15,2015-02-24 01:30:00
135.16,135.165,135.0175,135.0825,MIN_15,2015-02-24 01:45:00
135.0825,135.1275,135.04,135.0525,MIN_15,2015-02-24 02:00:00
135.0525,135.185,135.0275,135.115,MIN_15,2015-02-24 02:15:00
135.115,135.1825,135.1025,135.165,MIN_15,2015-02-24 02:30:00
135.165,135.1875,135.105,135.1075,MIN_15,2015-02-24 02:45:00
135.1075,135.1925,135.1075,135.175,MIN_15,2015-02-24 03:00:00
135.175,135.3675,135.1625,135.3575,MIN_15,2015-02-24 03:15:00
135.3575,135.475,135.3475,135.395,MIN_15,2015-02-24 03:30:00
135.395,135.43,135.32,135.325,MIN_15,2015-02-24 03:45:00
135.325,135.3925,135.295,135.32,MIN_15,2015-02-24 04:00:00
135.32,135.47,135.285,135.345,MIN_15,2015-02-24 04:15:00
135.345,135.3875,135.2925,135.3775,MIN_15,2015-02-24 04:30:00
135.3775,135.3975,135.2625,135.3625,MIN_15,2015-02-24 04:45:00
135.3625,135.4025,135.3275,135.375,MIN_15,2015-02-24 05:00:00
135.375,135.4775,135.36,135.3975,MIN_15,2015-02-24 05:15:00
135.3975,135.4925,135.3975,135.41,MIN_15,2015-02-24 05:30:00
135.41,135.5125,135.3775,135.45,MIN_15,2015-02-24 05:45:00
135.45,135.4825,135.2825,135.3225,MIN_15,2015-02-24 06:00:00
135.3225,135.4225,135.32,135.405,MIN_15,2015-02-24 06:15:00
135.405,135.4525,135.3775,135.395,MIN_15,2015-02-24 06:30:00
135.395,135.5025,135.3575,135.5,MIN_15,2015-02-24 06:45:00
135.5,135.63,135.1875,135.3375,MIN_15,2015-02-24 07:00:00
135.3375,135.4875,135.0575,135.1575,MIN_15,2015-02-24 07:15:00
135.1575,135.19,135.045,135.16,MIN_15,2015-02-24 07:30:00
135.16,135.1925,135.0425,135.1425,MIN_15,2015-02-24 07:45:00
135.1425,135.265,135.1225,135.18,MIN_15,2015-02-24 08:00:00
135.18,135.2225,135.0525,135.08,MIN_15,2015-02-24 08:15:00
135.08,135.095,134.885,134.885,MIN_15,2015-02-24 08:30:00
134.885,134.905,134.6425,134.6925,MIN_15,2015-02-24 08:45:00
134.6925,134.7375,134.64,134.6775,MIN_15,2015-02-24 09:00:00
134.6775,134.7025,134.54,134.5525,MIN_15,2015-02-24 09:15:00
134.5525,134.805,134.5175,134.67,MIN_15,2015-02-24 09:30:00
134.67,134.8775,134.67,134.775,MIN_15,2015-02-24 09:45:00
134.775,134.785,134.71,134.7325,MIN_15,2015-02-24 10:00:00
134.7325,134.7675,134.6275,134.7475,MIN_15,2015-02-24 10:15:00
134.7475,134.79,134.68,134.7075,MIN_15,2015-02-24 10:30:00
134.7075,134.7875,134.66,134.7625,MIN_15,2015-02-24 10:45:00
134.7625,134.8275,134.725,134.7625,MIN_15,2015-02-24 11:00:00
134.7625,134.87,134.7575,134.845,MIN_15,2015-02-24 11:15:00
134.845,134.8625,134.7325,134.7725,MIN_15,2015-02-24 11:30:00
134.7725,134.815,134.745,134.7975,MIN_15,2015-02-24 11:45:00
134.7975,134.8475,134.775,134.78,MIN_15,2015-02-24 12:00:00
134.78,134.8825,134.775,134.8775,MIN_15,2015-02-24 12:15:00
134.8775,134.905,134.8275,134.875,MIN_15,2015-02-24 12:30:00
134.875,134.9,134.835,134.86,MIN_15,2015-02-24 12:45:00
134.86,134.8875,134.8375,134.86,MIN_15,2015-02-24 13:00:00
134.86,134.8675,134.8325,134.8425,MIN_15,2015-02-24 13:15:00
134.8425,134.9375,134.84,134.895,MIN_15,2015-02-24 13:30:00
134.895,134.9625,134.8875,134.9125,MIN_15,2015-02-24 13:45:00
134.945,134.9675,134.885,134.91,MIN_15,2015-02-24 14:15:00
134.91,134.95,134.8575,134.9175,MIN_15,2015-02-24 14:30:00
134.9175,134.9625,134.89,134.9275,MIN_15,2015-02-24 14:45:00
134.9275,134.9325,134.8575,134.8625,MIN_15,2015-02-24 15:00:00
134.8625,134.885,134.85,134.865,MIN_15,2015-02-24 15:15:00
134.865,134.915,134.7975,134.845,MIN_15,2015-02-24 15:30:00
134.845,134.865,134.79,134.795,MIN_15,2015-02-24 15:45:00
134.795,134.81,134.69,134.72,MIN_15,2015-02-24 16:00:00
134.72,134.8075,134.705,134.745,MIN_15,2015-02-24 16:15:00
134.745,134.815,134.735,134.7975,MIN_15,2015-02-24 16:30:00
134.7975,134.8175,134.645,134.6825,MIN_15,2015-02-24 16:45:00
134.6825,134.725,134.64,134.6975,MIN_15,2015-02-24 17:00:00
134.6975,134.7575,134.6675,134.7,MIN_15,2015-02-24 17:15:00
134.7,134.715,134.62,134.6675,MIN_15,2015-02-24 17:30:00
134.6675,134.6975,134.5875,134.64,MIN_15,2015-02-24 17:45:00
134.64,134.6675,134.5725,134.625,MIN_15,2015-02-24 18:00:00
134.625,134.6825,134.6,134.675,MIN_15,2015-02-24 18:15:00
134.675,134.7175,134.64,134.715,MIN_15,2015-02-24 18:30:00
134.715,134.72,134.665,134.7025,MIN_15,2015-02-24 18:45:00
134.7025,134.7275,134.6675,134.695,MIN_15,2015-02-24 19:00:00
134.695,134.7025,134.6775,134.6975,MIN_15,2015-02-24 19:15:00
134.6975,134.7575,134.695,134.7275,MIN_15,2015-02-24 19:30:00
134.7275,134.7675,134.715,134.7625,MIN_15,2015-02-24 19:45:00
134.7625,134.7625,134.6875,134.6875,MIN_15,2015-02-24 20:00:00
134.6875,134.715,134.68,134.6825,MIN_15,2015-02-24 20:15:00
134.6825,134.695,134.6625,134.685,MIN_15,2015-02-24 20:30:00
134.685,134.7125,134.6625,134.6975,MIN_15,2015-02-24 20:45:00
